text,label
"um dia terrível na história irlandesa recebe um tratamento apaixonado, embora um tanto falho.",1
Não poderia recomendar mais este filme,1
quem os personagens principais estão até que o filme esteja bem em andamento - e ainda é difícil parar de assistir,1
Alienar o público convencional enquanto tocava clichê em cabeças indie endurecidas,-1
A falta de linearidade é o ponto de partida emocional e moral para a protagonista Alice,-1
Skimpy,-1
"Suponha que ele tenha tido uma corrida ruim no mercado ou um divórcio caro, porque não há razão terrena senão dinheiro por que esse ator distinto se inclinaria tão baixo.",-1
filme de Hollywood,1
saborear,1
com um único,1
de uma certa ambição,1
é o quão bem ele se mantém em uma época em que as imagens geradas por computador são a norma.,1
Não posso recomendar o suficiente.,1
", "" ballistic : ecks vs. sever "" parece tão seguro quanto um filme infantil.",-1
Senhor. taylor tenta mudar o tom para a corrida de um thriller,1
uma visão geral satisfatória,1
"a atuação do piccoli é incrível , sim ,",1
romantização,1
vale a pena comemorar como um avanço,1
de alta hilaridade,1
uma atriz envolvente e de olhos arregalados,1
Confecção que é puro entretenimento.,1
cuida,1
Grittly Beautiful,1
Um bom tempo rolando,1
a história sutil e nós em suspense,1
o público recebe puro escapismo,1
"o equilíbrio do château de extravagância , disciplina narrativa e improvisação séria",1
mais forte,1
exagerando,-1
o pianista é o melhor filme de polanski.,1
Bores tensos e de classe média como Antonia,-1
"aparece como sombriamente engraçado, enérgico e surpreendentemente gentil",1
"Poderia ter sido algo especial, mas duas coisas o arrastam para a mediocridade - o mal -entendido do diretor Clare Peploe sobre os ritmos de Marivaux e as limitações de Mira Sorvino como atriz clássica",-1
Também representa Hollywood brilhante na sua mais preguiçosa.,-1
alcança a sensação de um filme fantasioso.,1
pode ser melhor esquecido,-1
", ser nada a respeito às vezes é mais engraçado do que ser sobre algo",1
Os poderes imersivos da tela gigante e suas imagens hiper-realistas,1
Tanto talento de primeira classe,1
"mostra que ele está de volta à forma, com um filme surpreendentemente rico.",1
emocionante,1
"Filmado em tons artísticos e aquosos de azul, verde e marrom.",1
Indie do ano,1
chame de mágica,1
porcaria,-1
Um bom trabalho,1
mas não consegue continuar e se instalar em clichês,-1
com uma energia inegável,1
Destino de Hitler,-1
Então você faz bem em conferir este porque é uma ação direta de Twin Peaks...,1
nada é redentor nesse filme,-1
joga fora a boa vontade que a primeira metade de seu filme gera ao orquestrar um final impenetrável e monótono.,-1
Interessante como estudo de personagem é o fato de a história ser contada da perspectiva de Paul,1
sugestão,-1
a última coisa absoluta que precisamos de Hollywood fazendo conosco,-1
para vagar pelas áreas escuras dos relacionamentos entre pais e filhos sem vacilar,1
sonhado,1
Todos devem ser capazes de apreciar a maravilhosa cinematografia e atuação naturalista.,1
melhor caso,1
emociona o olho,1
muito pouca emoção e,-1
monte cristo enfatiza com inteligência a história bem elaborada e omite cenas de perseguição e lutas de espadas desnecessárias enquanto a vingança se desenrola.,1
peças fascinantes do conjunto,1
deixe um cachorro grande sozinho,-1
"divertido do início ao fim, apresentando uma queda em desgraça que ainda deixa ondas de choque",1
Desumano,-1
", tudo sobre os benjamins evoca a camada inferior dos filmes blaxploitation dos anos 1970.",-1
"Passa o tempo até a hora de um final absurdo de metal torcido, bolas de fogo e vingança",-1
"Seja agradável, apesar de sua previsibilidade",1
"Isso está destinado a ganhar uma ampla audiência de verão por meio de críticas boca a boca e, não muito abaixo da linha, para encontrar um lugar entre os clássicos animados do estúdio",1
"muitas vezes engraçado, ainda",1
são alternadamente tocantes e engraçados,1
diversão de mãos suadas,1
a riqueza em camadas das imagens neste claro-escuro de loucura e luz,1
um script desleixado,-1
Sem química ou carisma envolvente,-1
da dor,-1
"Alguns filmes foram feitos para a tela grande, outros para a tela pequena, e outros, como Ballistic: Ecks vs. Sever, foram feitos para a tela da palma",-1
"inspirado """,1
Linda tela,1
"Imagine (se possível) um filme de Pasolini sem paixão ou política,",-1
"a busca pela redenção torna-se uma história de amor tocante, principalmente porque Blanchett e Ribisi exploram de forma convincente um aspecto espiritual do sofrimento de seus personagens.",1
jorrando --,1
"um bom documentário musical,",1
"para roubar um filme não apenas do carismático astro em ascensão jake gyllenhaal, mas também dos vencedores do Oscar susan sarandon, dustin hoffman e holly hunter, mas a novata ellen pompeo realiza a façanha com desenvoltura",1
Mas algo muito mais elegante e cerebral - e,1
Claro o que - e tem todo o peso dramático de uma gota de chuva,-1
um avanço na cinema,1
um remake adolescente que,-1
ingénuo,-1
um vislumbre edificante do espírito e do espírito revolucionário desses artistas e de sua época,1
cínico,-1
"a ambiciosa, às vezes bela adaptação de assayas",1
Chen filma os fumantes resolutamente downbeat apenas com todos os truques indie indie do livro.,-1
alternadamente frustrante e gratificante.,1
absurdo,-1
"capricho , disciplina narrativa e improvisação séria",1
o fim que a resgata extravagantemente,1
lixo,-1
schmaltzy e desajeitadamente,-1
a banalidade e hipocrisia de muita vid-vid,-1
para recomendar,1
um fracasso incrivelmente pesado e manipulador,-1
acertou,1
"Aquele Wallace, que escreveu o Braveheart de Gibson, bem como o recente Pearl Harbor, tem uma paixão tão irreprimível por situações e diálogos saborosos",-1
"Se você tem um gosto pelo peculiar, roube um vislumbre",1
tarifa inferior,-1
"como seu personagem-título, é repulsivamente fora de controle.",-1
Muitas vezes é quase nada,-1
para bodacious,1
"um roteiro mais credível,",1
ele não permite que nada atrapalhe,1
fica mais curto que os pontos de corte de Britney.,-1
desempenho sem esforço,1
", virulento e de natureza falhada",-1
(Gosling) Combinação de energia física explosiva e inteligência convincente,1
`obra -prima 'e` triunfo' e,1
surpresas ou delícias,1
"falador, artificial e opaco... um exercício técnico interessante, mas uma imagem tediosa.",-1
é um coquetel velho e usado em demasia usando as mesmas azeitonas desde 1962 como guarnição,-1
"Sua premissa é inteligente, mas a execução é bastante cansada",-1
"Também é curioso notar que este filme, como o igualmente inoportuno antitruste, é facilmente tão ruim com uma fração do orçamento.",-1
observações honestas,1
"O senso de imagem do filme dá uma força terrível, mas",1
Para onde claramente não tem negócios,-1
os melhores anos da franquia já passaram,-1
filtrar a complexidade,1
(a) filme bastante concebido.,-1
E o diesel não é o ator a salvá -lo.,-1
um segredo não tão divino,-1
gastar com essas pessoas,1
"Eu nunca vi ou ouvi nada como este filme, e recomendo por sua originalidade.",1
"deveria estar fazendo muitas coisas, mas não",-1
de ver a ex-ninfeta juliette lewis interpretando uma mãe do sal da terra chamada minnie e assistindo slim viajar incógnito em uma peruca ridícula que nenhuma loja de fantasias respeitável de halloween jamais tentaria vender,-1
e banhado com exposição,-1
gera orquestrando um final que é impenetrável e monótono,-1
"Simples, comovente e fermentado",1
Sala definitiva para melhorias,-1
vai enfrentar taxas de atraso assustadoras,-1
diversão e remanescente,1
Shiri é um filme de ação que cumpre a promessa de emoção,1
"Um filme artístico, mas deprimente, que faz uma montanha melodramática fora da moça de uma bicicleta que falta",-1
nunca chega perto de se recuperar de sua premissa demente,-1
dos melhores filmes do ano,1
é uma diversão legal suficiente aqui para aquecer o coração dos entusiastas da animação de todas as idades,1
"Scherfig, o escritor-diretor, fez um filme tão descaradamente esperançoso de que realmente faz o coração voar.",1
"Além da direção cozida e com força, que tem todos os atores que buscam a fila de trás",-1
ainda é uma diversão doce e deliciosa.,1
maçante e,-1
um desenho ?,-1
"tem um ar habitual, mas um déficit de inventividade de Flim-Flam.",-1
os melhores filmes do ano,1
"A ameaça implícita no título Pokémon 4ever é aterrorizante - como gafanhotos em uma horda, essas coisas continuarão chegando",-1
", então se torna trazê -lo, depois se torna inatacável",-1
sem batimento,-1
o set do filme,1
ferozmente inteligente e incomumente ambicioso,1
com humor e leveza,1
Este Dud de 90 minutos pode passar pelo Mike Tyson's E!,-1
é como um ano atrasado,-1
"É um filme estranho, que foi difícil para mim.",-1
verdadeiramente irritante,-1
filme tocando,1
", Shrek)",1
menos favorito,-1
trabalho fantástico,1
pode ser agradável aos nossos desejos mais básicos por retorno,1
ainda não mostram praticamente nenhuma compreensão disso,-1
"como o libreto dirige, capturando idealmente o drama e o lirismo da ópera",1
Este filme deixa uma coisa perfeitamente clara,1
Projeto de produção esplêndido,1
"O elenco de Ensemble, o diálogo plano de Vincent r. Nebrida ou a direção covarde de Laurice Guillen",-1
quem pode sair do outro,-1
tem uma paixão tão irreprimível por situações sentimentais e diálogos,-1
veracidade,1
roteiro forte,1
george orwell virando,-1
dá um giro de suspense na fórmula padrão do filme de terror.,1
significar,-1
um gemido irritantemente sem graça repleto de personagens improváveis ​​de dimensão zero e configurações de quadrinhos surradas e banais.,-1
em um território tão novo,1
é cruel,-1
de empatia por seus personagens,1
10,1
confeitaria hollywoodiana,-1
A preocupação ao longo da vida do cineasta com a experimentação formalista em arte cinematográfica,1
"é grosseiramente contraditório ao transmitir sua mensagem social,",-1
torna seus filmes tão memoráveis,1
Isso certamente aumentará o espírito do público e os deixa cantando muito tempo depois que os créditos rolarem.,1
Filmes de alcaparra tensos que não são divertidos de assistir,-1
"as performances das crianças, não treinadas em atuação",-1
Um clássico de cinema,1
o dente e a garra do poder humano,1
talentos consideráveis,1
lixo puro exagerado,-1
alcançar muito mais longe do que imaginamos.,1
de usar as diferenças mais óbvias de George e Lucy para acender faíscas,1
Pode gostar e mais experimental em sua narrativa,1
Não pego,-1
"projetado como um devaneio sobre memória e arrependimento, mas a única coisa que você vai se arrepender é lembrar da experiência de passar por isso",-1
cheio de momentos privilegiados e performances memoráveis,1
"o, sim, ritmo de caracol e",-1
um longa -metragem que é perversamente divertido de assistir,1
expande,1
"a história rápida, engraçada e até comovente",1
"mesmo quando há calmarias, as emoções parecem autênticas, e",1
sente -se costurado em situações de estoque e personagens de outros filmes,-1
o coração também,1
Filme Thornberrys,1
", um filme vem para nos lembrar o quão ruim pode ser um filme.",-1
tem uma parceria fofa no i spy,1
o estado de espírito certo do filme b,1
não tem habilidade ou presença,-1
muito brilhante,1
Assistindo Seinfeld (que também é um dos produtores do filme) fazer tudo o que pode para parecer um cara legal,1
"newcastle, a primeira metade do gangster no. 1 pinga com estilo e",1
é surpreendentemente pouco,-1
"é vítima de tramas desleixadas, um ato final insultantemente inacreditável e uma vilã que é louca demais para ser interessante.",-1
Não me importei,-1
"veja um longa que foca nas pessoas, um projeto em que o roteiro e os personagens dominam",1
"Uma tragédia que de alguma forma é adivinhada nos primeiros minutos, talvez porque ecoa a morbidade agora intolerável de tantos filmes recentes",-1
